"search","Model","stock","price","1","2","3","4","5","order"
"40024KM01E","40024KM01E","1","15200","=IMAGE(""https://staticimg.titan.co.in/Xylys/Catalog/40024KM01E_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Xylys/Catalog/40024KM01E_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Xylys/Catalog/40024KM01E_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Xylys/Catalog/40024KM01E_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Xylys/Catalog/40024KM01E_5.jpg"")"," "
